nombre,link,direccion,tipo,categoria,telefono,email
CASA MODERNISTA,https://www.turismo.gal/recurso/-/detalle/171226000095/casa-modernista?langId=es_ES&tp=9&ctre=39,"Calle Luis A. Mestre, nº 18 36980 O Grove - Pontevedra",Edificio singular,,,
CASA MODERNISTA,https://www.turismo.gal/recurso/-/detalle/171227000106/casa-modernista?langId=es_ES&tp=9&ctre=39,"Calle Luís A. Mestre, nº 20 36980 O Grove - Pontevedra",Edificio singular,,,
CASA MODERNISTA,https://www.turismo.gal/recurso/-/detalle/25872/casa-modernista?langId=es_ES&tp=9&ctre=39,"Calle Luis Antonio Mestre, nº 9 36980 O Grove - Pontevedra",Edificio singular,,,
CASA MODERNISTA DE GONZALEZ BARROS,https://www.turismo.gal/recurso/-/detalle/25634/casa-modernista-de-gonzalez-barros?langId=es_ES&tp=9&ctre=39,"Alfredo González Barros, nº 1 36560 Forcarei - Pontevedra",Edificio singular,,,
CASA MODERNISTA NA RÚA PABLO IGLESIAS,https://www.turismo.gal/recurso/-/detalle/6803/casa-modernista-na-rua-pablo-iglesias?langId=es_ES&tp=9&ctre=39,"Calle Pablo Iglesias, nº 25 36980 O Grove - Pontevedra",Edificio singular,,,
CASA MOURAS,https://www.turismo.gal/recurso/-/detalle/9161/casa-mouras?langId=es_ES&tp=9&ctre=36,36586 Vila de Cruces - Pontevedra,Pazo,,,
CASA MUSEO ETNOGRÁFICO PAZO DA CRUZ,https://www.turismo.gal/recurso/-/detalle/280378178/casa-museo-etnografico-pazo-da-cruz?langId=es_ES&tp=61&ctre=77,36872 Covelo - Pontevedra,Parques etnográficos,,,info@museopazodacruz.com
CASA Nº3 DA RÚA HOSPITAL DE CAMBADOS,https://www.turismo.gal/recurso/-/detalle/24720/casa-n-3-da-rua-hospital-de-cambados?langId=es_ES&tp=9&ctre=39,"Rúa Hospital, 3 36630 Cambados - Pontevedra",Edificio singular,,,
CASA O MEU REPOSO,https://www.turismo.gal/recurso/-/detalle/190614000259/casa-o-meu-reposo?langId=es_ES&tp=9&ctre=37,"Carretera da Ponte, nº 17 36853 A Lama - Pontevedra",Casa grande,,,
CASA ODRIOZOLA,https://www.turismo.gal/recurso/-/detalle/26561/casa-odriozola?langId=es_ES&tp=9&ctre=39,"Avenida García Barbón, nº 4 36201 Vigo - Pontevedra",Edificio singular,,,
CASA PARA MANUEL BÁRCENA FRANCO,https://www.turismo.gal/recurso/-/detalle/26562/casa-para-manuel-barcena-franco?langId=es_ES&tp=9&ctre=39,"Calle Policarpo Sanz, nº 24-26 36202 Vigo - Pontevedra",Edificio singular,,,
CASA PARA MARÍA IGLESIAS CURTY,https://www.turismo.gal/recurso/-/detalle/26563/casa-para-maria-iglesias-curty?langId=es_ES&tp=9&ctre=39,"Plaza de Compostela, nº 4-5 36201 Vigo - Pontevedra",Edificio singular,,,
CASA PEDRO ROMÁN,https://www.turismo.gal/recurso/-/detalle/26564/casa-pedro-roman?langId=es_ES&tp=9&ctre=39,"Calle Joaquín Yánez, nº 6 36202 Vigo - Pontevedra",Edificio singular,,,
CASA PEREIRA CASTRO,https://www.turismo.gal/recurso/-/detalle/26616/casa-pereira-castro?langId=es_ES&tp=9&ctre=39,"Plaza da Constitución, nº 8 36202 Vigo - Pontevedra",Edificio singular,,,
CASA PLAZA PEREGRINA,https://www.turismo.gal/recurso/-/detalle/26194/casa-plaza-peregrina?langId=es_ES&tp=9&ctre=39,Plaza da Peregrina 36001 Pontevedra - Pontevedra,Edificio singular,,,
CASA PRUDENCIO NANDÍN,https://www.turismo.gal/recurso/-/detalle/26617/casa-prudencio-nandin?langId=es_ES&tp=9&ctre=39,"Plaza de Compostela, nº 14 36201 Vigo - Pontevedra",Edificio singular,,,
CASA RAMÓN ARBONES,https://www.turismo.gal/recurso/-/detalle/26618/casa-ramon-arbones?langId=es_ES&tp=9&ctre=39,"Calle Elduayen, nº 4 36202 Vigo - Pontevedra",Edificio singular,,,
CASA RECTORAL DE BARCIADEMERA,https://www.turismo.gal/recurso/-/detalle/9476/casa-rectoral-de-barciademera?langId=es_ES&tp=9&ctre=36,Covelo - Pontevedra,Pazo,,,
CASA RECTORAL DE HIO,https://www.turismo.gal/recurso/-/detalle/24898/casa-rectoral-de-hio?langId=es_ES&tp=9&ctre=38,36945 Cangas - Pontevedra,Rectoral,,,
CASA REITORAL DE SAN MARTIÑO,https://www.turismo.gal/recurso/-/detalle/171227000107/casa-reitoral-de-san-martino?langId=es_ES&tp=9&ctre=38,Calle Luís A. Mestre 36980 O Grove - Pontevedra,Rectoral,,,
CASA RÍOS,https://www.turismo.gal/recurso/-/detalle/25981/casa-rios?langId=es_ES&tp=9&ctre=39,36967 Meaño - Pontevedra,Edificio singular,,,
CASA ROSENDO SILVA,https://www.turismo.gal/recurso/-/detalle/26620/casa-rosendo-silva?langId=es_ES&tp=9&ctre=39,"Plaza Compostela, nº 19 36201 Vigo - Pontevedra",Edificio singular,,,
CASA SALVADOR ARANDA GRAÑA,https://www.turismo.gal/recurso/-/detalle/26621/casa-salvador-aranda-grana?langId=es_ES&tp=9&ctre=39,"Calle Concepción Arenal, nº 1 36201 Vigo - Pontevedra",Edificio singular,,,
CASA SANJURJO,https://www.turismo.gal/recurso/-/detalle/26622/casa-sanjurjo?langId=es_ES&tp=9&ctre=39,"Plaza de Compostela, nº 20 36201 Vigo - Pontevedra",Edificio singular,,,
CASA SINGULAR DE CALDAS,https://www.turismo.gal/recurso/-/detalle/24684/casa-singular-de-caldas?langId=es_ES&tp=9&ctre=39,"De La Iglesia, 23 36650 Caldas de Reis - Pontevedra",Edificio singular,,,
CASA SUÁREZ,https://www.turismo.gal/recurso/-/detalle/190614000258/casa-suarez?langId=es_ES&tp=9&ctre=37,"Carretera da Ponte, nº 10 36853 A Lama - Pontevedra",Casa grande,,,
CASA TORRADO,https://www.turismo.gal/recurso/-/detalle/24721/casa-torrado?langId=es_ES&tp=9&ctre=39,"Rúa do Príncipe, 10 36630 Cambados - Pontevedra",Edificio singular,,,
CASA TORRE DE ESCUREDO,https://www.turismo.gal/recurso/-/detalle/25882/casa-torre-de-escuredo?langId=es_ES&tp=9&ctre=39,"Calle Luis Antonio Mestre, nº 10 36980 O Grove - Pontevedra",Edificio singular,,,
CASA VICENTE COMA,https://www.turismo.gal/recurso/-/detalle/26623/casa-vicente-coma?langId=es_ES&tp=9&ctre=39,"Calle Urzaiz, nº 17 36201 Vigo - Pontevedra",Edificio singular,,,
CASA VILLA PILAR,https://www.turismo.gal/recurso/-/detalle/26195/casa-villa-pilar?langId=es_ES&tp=9&ctre=39,Calle Marqués de Riestra 36001 Pontevedra - Pontevedra,Edificio singular,,,
"CASAS DE FDEZ. LÓPEZ, DE CASTRO MONTEAGUDO,...",https://www.turismo.gal/recurso/-/detalle/30883/casas-de-fdez.-lopez-de-castro-monteagudo-...?langId=es_ES&tp=9&ctre=39,"Pasantería, 10-12 36002 Pontevedra - Pontevedra",Edificio singular,,,
CASAS DE OYA,https://www.turismo.gal/recurso/-/detalle/26624/casas-de-oya?langId=es_ES&tp=9&ctre=39,"Avenida García Barbón, nº 15-17-19 36201 Vigo - Pontevedra",Edificio singular,,,
CASAS HERRERÍAS,https://www.turismo.gal/recurso/-/detalle/26196/casas-herrerias?langId=es_ES&tp=9&ctre=39,Plaza da Herrería 36002 Pontevedra - Pontevedra,Edificio singular,,,
CASAS MARIÑEIRAS DO CONXUNTO H. ART. DE COMBARRO,https://www.turismo.gal/recurso/-/detalle/25721/casas-marineiras-do-conxunto-h.-art.-de-combarro?langId=es_ES&tp=9&ctre=39,36993 Poio - Pontevedra,Edificio singular,,,
CASAS MARIÑEIRAS EN ALDÁN,https://www.turismo.gal/recurso/-/detalle/278452588/casas-marineiras-en-aldan?langId=es_ES&tp=10&ctre=63,36945 Cangas - Pontevedra,Conjunto singular,,,
CASAS MARIÑEIRAS EN BELUSO,https://www.turismo.gal/recurso/-/detalle/278452892/casas-marineiras-en-beluso?langId=es_ES&tp=10&ctre=63,Bueu - Pontevedra,Conjunto singular,,,
,https://www.turismo.gal/recurso/-/detalle/24721/casa-torrado?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/25882/casa-torre-de-escuredo?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26623/casa-vicente-coma?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26195/casa-villa-pilar?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/30883/casas-de-fdez.-lopez-de-castro-monteagudo-...?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26624/casas-de-oya?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26196/casas-herrerias?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/25721/casas-marineiras-do-conxunto-h.-art.-de-combarro?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/278452588/casas-marineiras-en-aldan?langId=es_ES&tp=10&ctre=63,,,,,
,https://www.turismo.gal/recurso/-/detalle/278452892/casas-marineiras-en-beluso?langId=es_ES&tp=10&ctre=63,,,,,
,https://www.turismo.gal/recurso/-/detalle/24721/casa-torrado?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/25882/casa-torre-de-escuredo?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26623/casa-vicente-coma?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26195/casa-villa-pilar?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/30883/casas-de-fdez.-lopez-de-castro-monteagudo-...?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26624/casas-de-oya?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/26196/casas-herrerias?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/25721/casas-marineiras-do-conxunto-h.-art.-de-combarro?langId=es_ES&tp=9&ctre=39,,,,,
,https://www.turismo.gal/recurso/-/detalle/278452588/casas-marineiras-en-aldan?langId=es_ES&tp=10&ctre=63,,,,,
,https://www.turismo.gal/recurso/-/detalle/278452892/casas-marineiras-en-beluso?langId=es_ES&tp=10&ctre=63,,,,,
CASAS MARIÑEIRAS EN MOAÑA,https://www.turismo.gal/recurso/-/detalle/278452966/casas-marineiras-en-moana?langId=es_ES&tp=10&ctre=63,Moaña - Pontevedra,Conjunto singular,,,
CASAS MARIÑEIRAS EN VILARIÑO - O HÍO,https://www.turismo.gal/recurso/-/detalle/278452980/casas-marineiras-en-vilarino-o-hio?langId=es_ES&tp=10&ctre=63,36945 Cangas - Pontevedra,Conjunto singular,,,
CASAS MARIÑEIRAS NA ZONA VELLA DE CANGAS,https://www.turismo.gal/recurso/-/detalle/278453025/casas-marineiras-na-zona-vella-de-cangas?langId=es_ES&tp=10&ctre=63,36940 Cangas - Pontevedra,Conjunto singular,,,
CASAS MARIÑEIRAS NO CONTORNO DA PRAZA DA VEIGUIÑA E RÍO LAMEIRA,https://www.turismo.gal/recurso/-/detalle/278473385/casas-marineiras-no-contorno-da-praza-da-veiguina-e-rio-lameira?langId=es_ES&tp=10&ctre=63,Marín - Pontevedra,Conjunto singular,,,
CASAS PARA ÁLVARO LÓPEZ MORA,https://www.turismo.gal/recurso/-/detalle/26625/casas-para-alvaro-lopez-mora?langId=es_ES&tp=9&ctre=39,"Calle Colón, nº 29-31 36201 Vigo - Pontevedra",Edificio singular,,,
CASAS PARA JOAQUÍN PÉREZ BOULLOSA,https://www.turismo.gal/recurso/-/detalle/26626/casas-para-joaquin-perez-boullosa?langId=es_ES&tp=9&ctre=39,"Plaza de Compostela, nº 24 36201 Vigo - Pontevedra",Edificio singular,,,
CASCO ANTIGUO,https://www.turismo.gal/recurso/-/detalle/181127000295/casco-antiguo?langId=es_ES&tp=9&ctre=40000080,Plaza do Reló 36780 A Guarda - Pontevedra,Conjuntos urbanos,,,
CASINO DA ILLA DA TOXA,https://www.turismo.gal/recurso/-/detalle/180322000342/casino-da-illa-da-toxa?langId=es_ES&tp=9&ctre=39,36991 O Grove - Pontevedra,Edificio singular,,,
CASTELETE,https://www.turismo.gal/recurso/-/detalle/268846831/castelete?langId=es_ES&tp=3&ctre=15,Vilagarcía de Arousa - Pontevedra,Playa,,,
CASTELETE,https://www.turismo.gal/recurso/-/detalle/271013911/castelete?langId=es_ES&tp=3&ctre=15,Vilanova de Arousa - Pontevedra,Playa,,,
CASTELO DE SALVATERRA,https://www.turismo.gal/recurso/-/detalle/20424/castelo-de-salvaterra?langId=es_ES&tp=9&ctre=40,"Praza do Castelo, s/n 36450 Salvaterra de Miño - Pontevedra","Castillo, torre, fortaleza",,,
CASTELO DE SAN SEBASTIÁN,https://www.turismo.gal/recurso/-/detalle/20428/castelo-de-san-sebastian?langId=es_ES&tp=9&ctre=40,36202 Vigo - Pontevedra,"Castillo, torre, fortaleza",,,
CASTELO DE SANTA CRUZ,https://www.turismo.gal/recurso/-/detalle/181127000289/castelo-de-santa-cruz?langId=es_ES&tp=9&ctre=40,36780 A Guarda - Pontevedra,"Castillo, torre, fortaleza",,,
CASTELO DE SANTA CRUZ,https://www.turismo.gal/recurso/-/detalle/280381469/castelo-de-santa-cruz?langId=es_ES&tp=4&ctre=16,Santo Domingo de Guzmán 36780 A Guarda - Pontevedra,Área de recreo,,,
CASTELO DE SANTA CRUZ,https://www.turismo.gal/recurso/-/detalle/280381470/castelo-de-santa-cruz?langId=es_ES&tp=4&ctre=17,36780 A Guarda - Pontevedra,Mirador,,,
CASTELO DE SOBROSO,https://www.turismo.gal/recurso/-/detalle/6768/castelo-de-sobroso?langId=es_ES&tp=9&ctre=40,36879 Mondariz - Pontevedra,"Castillo, torre, fortaleza",,+34 986 654 305,
CASTELO DE SOUTOMAIOR,https://www.turismo.gal/recurso/-/detalle/280381782/castelo-de-soutomaior?langId=es_ES&tp=4&ctre=16,"Lourido, nº s/n 36691 Soutomaior - Pontevedra",Área de recreo,,,
,,,,,,
,,,,,,
,,,,,,
CASTELO DE SALVATERRA,https://www.turismo.gal/recurso/-/detalle/20424/castelo-de-salvaterra?langId=es_ES&tp=9&ctre=40,"Praza do Castelo, s/n 36450 Salvaterra de Miño - Pontevedra","Castillo, torre, fortaleza",,,
CASTELO DE SAN SEBASTIÁN,https://www.turismo.gal/recurso/-/detalle/20428/castelo-de-san-sebastian?langId=es_ES&tp=9&ctre=40,36202 Vigo - Pontevedra,"Castillo, torre, fortaleza",,,
CASTELO DE SANTA CRUZ,https://www.turismo.gal/recurso/-/detalle/181127000289/castelo-de-santa-cruz?langId=es_ES&tp=9&ctre=40,36780 A Guarda - Pontevedra,"Castillo, torre, fortaleza",,,
CASTELO DE SANTA CRUZ,https://www.turismo.gal/recurso/-/detalle/280381469/castelo-de-santa-cruz?langId=es_ES&tp=4&ctre=16,Santo Domingo de Guzmán 36780 A Guarda - Pontevedra,Área de recreo,,,
CASTELO DE SANTA CRUZ,https://www.turismo.gal/recurso/-/detalle/280381470/castelo-de-santa-cruz?langId=es_ES&tp=4&ctre=17,36780 A Guarda - Pontevedra,Mirador,,,
CASTELO DE SOBROSO,https://www.turismo.gal/recurso/-/detalle/6768/castelo-de-sobroso?langId=es_ES&tp=9&ctre=40,36879 Mondariz - Pontevedra,"Castillo, torre, fortaleza",,+34 986 654 305,
CASTELO DE SOUTOMAIOR,https://www.turismo.gal/recurso/-/detalle/280381782/castelo-de-soutomaior?langId=es_ES&tp=4&ctre=16,"Lourido, nº s/n 36691 Soutomaior - Pontevedra",Área de recreo,,,
CASTELO DE SOUTOMAIOR,https://www.turismo.gal/recurso/-/detalle/280381783/castelo-de-soutomaior?langId=es_ES&tp=4&ctre=17,"Lourido, nº s/n 36691 Soutomaior - Pontevedra",Mirador,,,
CASTELO DE SOUTOMAIOR,https://www.turismo.gal/recurso/-/detalle/6743/castelo-de-soutomaior?langId=es_ES&tp=9&ctre=40,36391 Soutomaior - Pontevedra,"Castillo, torre, fortaleza",,,
CASTELO DO CASTRO,https://www.turismo.gal/recurso/-/detalle/3406/castelo-do-castro?langId=es_ES&tp=9&ctre=40,Monte do Castro 36202 Vigo - Pontevedra,"Castillo, torre, fortaleza",,,
CASTELO E MURALLA DE GOIÁN,https://www.turismo.gal/recurso/-/detalle/24942/castelo-e-muralla-de-goian?langId=es_ES&tp=9&ctre=41,36750 Tomiño - Pontevedra,Muralla,,,
CASTELO MILITAR DE GOIÁN,https://www.turismo.gal/recurso/-/detalle/6755/castelo-militar-de-goian?langId=es_ES&tp=9&ctre=40,36750 Tomiño - Pontevedra,"Castillo, torre, fortaleza",,,
CASTIÑEIRA,https://www.turismo.gal/recurso/-/detalle/9715/castineira?langId=es_ES&tp=3&ctre=15,36988 O Grove - Pontevedra,Playa,,,
CASTIÑEIRAS,https://www.turismo.gal/recurso/-/detalle/36675/castineiras?langId=es_ES&tp=3&ctre=15,36945 Cangas - Pontevedra,Playa,,,
CASTRO ALOBRE,https://www.turismo.gal/recurso/-/detalle/241121000249/castro-alobre?langId=es_ES&tp=11&ctre=68,"Calle Vista Alegre, nº 2 36600 Vilagarcía de Arousa - Pontevedra","Cultura castreña (Castros, citanias)",,,
CASTRO CHAVELLA,https://www.turismo.gal/recurso/-/detalle/280381950/castro-chavella?langId=es_ES&tp=4&ctre=17,36794 Oia - Pontevedra,Mirador,,,
CASTRO DE COVELO,https://www.turismo.gal/recurso/-/detalle/19774/castro-de-covelo?langId=es_ES&tp=11&ctre=68,36872 Covelo - Pontevedra,"Cultura castreña (Castros, citanias)",,,
CASTRO DE MACEIRA,https://www.turismo.gal/recurso/-/detalle/19778/castro-de-maceira?langId=es_ES&tp=11&ctre=68,36873 Covelo - Pontevedra,"Cultura castreña (Castros, citanias)",,,
CASTRO DE SAN MIGUEL,https://www.turismo.gal/recurso/-/detalle/3811/castro-de-san-miguel?langId=es_ES&tp=11&ctre=68,36584 A Estrada - Pontevedra,"Cultura castreña (Castros, citanias)",,,
CASTRO DE SANTA TREGA,https://www.turismo.gal/recurso/-/detalle/17241/castro-de-santa-trega?langId=es_ES&tp=11&ctre=68,36780 A Guarda - Pontevedra,"Cultura castreña (Castros, citanias)",,,
CASTRO DE TORROSO,https://www.turismo.gal/recurso/-/detalle/280381396/castro-de-torroso?langId=es_ES&tp=11&ctre=68,Mos - Pontevedra,"Cultura castreña (Castros, citanias)",,,
CASTRO DE TROÑA,https://www.turismo.gal/recurso/-/detalle/19839/castro-de-trona?langId=es_ES&tp=11&ctre=68,36895 Ponteareas - Pontevedra,"Cultura castreña (Castros, citanias)",,,
CASTRO Y FORTALEZA,https://www.turismo.gal/recurso/-/detalle/30888/castro-y-fortaleza?langId=es_ES&tp=11&ctre=68,Monte O Castro 36202 Vigo - Pontevedra,"Cultura castreña (Castros, citanias)",,,
CATEDRAL DE SANTA MARÍA DE TUI,https://www.turismo.gal/recurso/-/detalle/4601/catedral-de-santa-maria-de-tui?langId=es_ES&tp=8&ctre=30,"Plaza de San Fernando, s/n 36700 Tui - Pontevedra",Catedral,,,
CEDROS DO HIMALAIA,https://www.turismo.gal/recurso/-/detalle/190527000485/cedros-do-himalaia?langId=es_ES&tp=40003930&ctre=40000140,Paseo de Cervantes 36001 Pontevedra - Pontevedra,Naturaleza en el Camino,,,
CEMITERIO DE MACEIRAS,https://www.turismo.gal/recurso/-/detalle/25454/cemiterio-de-maceiras?langId=es_ES&tp=9&ctre=40000100,36518 Dozón - Pontevedra,Cementerios singulares,,,
CENTRO ARQUEOLÓXICO DA CAEIRA,https://www.turismo.gal/recurso/-/detalle/266576011/centro-arqueoloxico-da-caeira?langId=es_ES&tp=62&ctre=167,"Avda. Andurique, nº 43 36163 Poio - Pontevedra",Centros de interpretación,,+34 986 833 204,turismo@concellodepoio.es
CENTRO ARQUEOLÓXICO DE TOURÓN,https://www.turismo.gal/recurso/-/detalle/265175588/centro-arqueoloxico-de-touron?langId=es_ES&tp=62&ctre=167,36828 Ponte Caldelas - Pontevedra,Centros de interpretación,,+34 986 090 300 / +34 986 767 235,centroarqueoloxicotouron@pontecaldelas.org
CENTRO CULTURAL,https://www.turismo.gal/recurso/-/detalle/181127000298/centro-cultural?langId=es_ES&tp=9&ctre=39,"Calle Rosalía de Castro, nº 3 36780 A Guarda - Pontevedra",Edificio singular,,,
CENTRO DE ENSEÑANZAS MEDIAS,https://www.turismo.gal/recurso/-/detalle/7253/centro-de-ensenanzas-medias?langId=es_ES&tp=9&ctre=39,As Neves - Pontevedra,Edificio singular,,+34 986 648 455,
CENTRO DE INTERPRETACIÓN DA BATALLA E O PATRIMONIO CULTURAL DE RANDE,https://www.turismo.gal/recurso/-/detalle/221103000018/centro-de-interpretacion-da-batalla-e-o-patrimonio-cultural-de-rande?langId=es_ES&tp=62&ctre=167,"Fábrica do Alemán, nº s/n 36812 Redondela - Pontevedra",Centros de interpretación,,986 458 891,museomeirande@redondela.gal
CENTRO DE INTERPRETACIÓN DA CONSERVA,https://www.turismo.gal/recurso/-/detalle/279187778/centro-de-interpretacion-da-conserva?langId=es_ES&tp=62&ctre=167,"Palmeira, nº s/n 36626 A Illa de Arousa - Pontevedra",Centros de interpretación,,,turismo@illadearousa.es
CENTRO DE INTERPRETACIÓN DA PESCA E DA SALGA (CIPES),https://www.turismo.gal/recurso/-/detalle/279187803/centro-de-interpretacion-da-pesca-e-da-salga-cipes-?langId=es_ES&tp=62&ctre=167,36989 O Grove - Pontevedra,Centros de interpretación,,+34 986 731 415,museo@concellodogrove.com
CENTRO DE INTERPRETACIÓN DAS TORRES ARCEBISPAIS,https://www.turismo.gal/recurso/-/detalle/280377030/centro-de-interpretacion-das-torres-arcebispais?langId=es_ES&tp=62&ctre=167,"Travesía do Mestre Mateo, nº 1 36002 Pontevedra - Pontevedra",Centros de interpretación,,+34 986 090 677,cita@pontevedra.eu
CENTRO DE INTERPRETACIÓN DO PATRIMONIO E LOCAL SOCIO-CULTURAL DE TABOEXA,https://www.turismo.gal/recurso/-/detalle/35312/centro-de-interpretacion-do-patrimonio-e-local-socio-cultural-de-taboexa?langId=es_ES&tp=62&ctre=167,36448 As Neves - Pontevedra,Centros de interpretación,,+34 986 652 733,c.i.p.c-taboexa@hotmail.com
CHAN DA LAGOA,https://www.turismo.gal/recurso/-/detalle/20165/chan-da-lagoa?langId=es_ES&tp=4&ctre=16,"Chan da Lagoa, nº s/n 36308 Baiona - Pontevedra",Área de recreo,,,
CHANCELAS,https://www.turismo.gal/recurso/-/detalle/9792/chancelas?langId=es_ES&tp=3&ctre=15,36993 Poio - Pontevedra,Playa,,,
CHANCELAS PEQUENA,https://www.turismo.gal/recurso/-/detalle/15782/chancelas-pequena?langId=es_ES&tp=3&ctre=15,36993 Poio - Pontevedra,Playa,,,
CIDADE DE TUI,https://www.turismo.gal/recurso/-/detalle/21404/cidade-de-tui?langId=es_ES&tp=7&ctre=27,36700 Tui - Pontevedra,Conjunto histórico,,,
COCHO,https://www.turismo.gal/recurso/-/detalle/10503/cocho?langId=es_ES&tp=3&ctre=15,36208 Vigo - Pontevedra,Playa,,,
COCHO DAS DORNAS,https://www.turismo.gal/recurso/-/detalle/268706748/cocho-das-dornas?langId=es_ES&tp=3&ctre=15,Vigo - Pontevedra,Playa,,,
COLECCIÓN CASA DO PATRÓN,https://www.turismo.gal/recurso/-/detalle/11556/coleccion-casa-do-patron?langId=es_ES&tp=13&ctre=75,nº 7 36519 Lalín - Pontevedra,Museos y colecciones visitables,,+34 986 692 203,info@museocasadopatron.com
COLEXIATA DE SANTA MARÍA (CONCATEDRAL),https://www.turismo.gal/recurso/-/detalle/10813/colexiata-de-santa-maria-concatedral-?langId=es_ES&tp=8&ctre=31,Plaza da Igrexa 36202 Vigo - Pontevedra,Iglesia,,,
COMBARRO,https://www.turismo.gal/recurso/-/detalle/10955/combarro?langId=es_ES&tp=7&ctre=27,36993 Poio - Pontevedra,Conjunto histórico,,,
COMBOA,https://www.turismo.gal/recurso/-/detalle/268472114/comboa?langId=es_ES&tp=3&ctre=15,A Illa de Arousa - Pontevedra,Playa,,,
COMPLEJO INSCULTÓRICO RUPESTRE Nº1,https://www.turismo.gal/recurso/-/detalle/20624/complejo-inscultorico-rupestre-n-1?langId=es_ES&tp=11&ctre=67,36110 Campo Lameiro - Pontevedra,Petroglifo,,,
COMPLEXO BALNEARIO,https://www.turismo.gal/recurso/-/detalle/181130000346/complexo-balneario?langId=es_ES&tp=9&ctre=40000080,Avenida Enrique Peinador Vela 36890 Mondariz-Balneario - Pontevedra,Conjuntos urbanos,,,
COMPLEXO INTERMAREAL UMIA-O GROVE,https://www.turismo.gal/recurso/-/detalle/9650/complexo-intermareal-umia-o-grove?langId=es_ES&tp=1&ctre=6,Pontevedra,Zona especial protección de aves (ZEPA),,,
COMPLEXO INTERMAREAL UMIA-O GROVE,https://www.turismo.gal/recurso/-/detalle/9651/complexo-intermareal-umia-o-grove?langId=es_ES&tp=1&ctre=7,Pontevedra,Humedal (RAMSAR),,,
COMPLEXO ONS - O GROVE,https://www.turismo.gal/recurso/-/detalle/16801/complexo-ons-o-grove?langId=es_ES&tp=1&ctre=9,Pontevedra,ZEC,Red natura 2000,,
CON DA MINA,https://www.turismo.gal/recurso/-/detalle/271013357/con-da-mina?langId=es_ES&tp=3&ctre=15,Vilanova de Arousa - Pontevedra,Playa,,,
CON DA SIRADELLA,https://www.turismo.gal/recurso/-/detalle/180112000095/con-da-siradella?langId=es_ES&tp=4&ctre=17,O Grove - Pontevedra,Mirador,,,
CON DE SESTADELO,https://www.turismo.gal/recurso/-/detalle/268561072/con-de-sestadelo?langId=es_ES&tp=3&ctre=15,36945 Cangas - Pontevedra,Playa,,,
CON DE SIDO,https://www.turismo.gal/recurso/-/detalle/268491048/con-de-sido?langId=es_ES&tp=3&ctre=15,Cambados - Pontevedra,Playa,,,
CON NEGRO,https://www.turismo.gal/recurso/-/detalle/16342/con-negro?langId=es_ES&tp=3&ctre=15,36988 O Grove - Pontevedra,Playa,,,
CONCHA - COMPOSTELA,https://www.turismo.gal/recurso/-/detalle/10090/concha-compostela?langId=es_ES&tp=3&ctre=15,36600 Vilagarcía de Arousa - Pontevedra,Playa,,,
CONFÍN - PERALTO,https://www.turismo.gal/recurso/-/detalle/269115308/confin-peralto?langId=es_ES&tp=3&ctre=15,O Grove - Pontevedra,Playa,,,
CONJUNTO DE GRABADOS RUPESTRES DE FENTÁNS,https://www.turismo.gal/recurso/-/detalle/20641/conjunto-de-grabados-rupestres-de-fentans?langId=es_ES&tp=11&ctre=67,36119 Cerdedo-Cotobade - Pontevedra,Petroglifo,,,
CONJUNTO DE LOS MOLINOS DE GONTADE,https://www.turismo.gal/recurso/-/detalle/26672/conjunto-de-los-molinos-de-gontade?langId=es_ES&tp=10&ctre=59,36202 Vigo - Pontevedra,Molino,,,
CONROIBO,https://www.turismo.gal/recurso/-/detalle/9688/conroibo?langId=es_ES&tp=3&ctre=15,36989 O Grove - Pontevedra,Playa,,,
CONSERRADO,https://www.turismo.gal/recurso/-/detalle/15788/conserrado?langId=es_ES&tp=3&ctre=15,36626 A Illa de Arousa - Pontevedra,Playa,,,
CONXUNTO ARQUITECTÓNICO DA PRAZA DE ARRIBA,https://www.turismo.gal/recurso/-/detalle/171227000109/conxunto-arquitectonico-da-praza-de-arriba?langId=es_ES&tp=9&ctre=40000080,Plaza Arriba 36980 O Grove - Pontevedra,Conjuntos urbanos,,,
